creationDate|tweetText|likes|retweets
2015-04-06 18:48:26|This would be huge for working families: http://t.co/BKRQaGssZk #LeadOnLeave|1036|368
2015-04-06 14:55:36|Today is the 137th White House Easter Egg Roll. Check out the celebration here: http://t.co/bX6GW7zBjM #GimmeFive|1365|439
2015-04-04 15:20:54|WATCH: In the weekly address, President Obama talks about the historic understanding reached with Iran. http://t.co/MIjYhUvFNY|1417|692
2015-04-03 22:21:26|"""From my family to yours, Chag Sameach."" —President Obama http://t.co/l500BWYpEl"|5545|2478
2015-04-03 22:05:50|RT @jimmyfallon: The Evolution of Mom Dancing 2 - Special thanks to @FLOTUS! #GimmeFive #MomDance https://t.co/8TEEYsj5Fj #FallonTonight|0|997
2015-04-03 18:58:22|The President is launching an initiative to train 75,000 Americans—including veterans—to join the solar workforce: http://t.co/z6yBNOiXPa|1784|979
2015-04-03 17:16:57|"""We've got to lead by example, invest in the future, train our workers to get jobs in the clean energy economy."" —President Obama"|1990|1150
2015-04-03 17:11:36|"""We've got to be relentless in our work to grow the economy and create new jobs."" —President Obama"|1323|549
2015-04-03 17:10:14|"""Since I took office, solar electricity has gone up twenty-fold."" —President Obama #ActOnClimate"|1632|708
2015-04-03 17:02:49|LIVE: President Obama is in Utah talking about training American workers for clean energy jobs. http://t.co/tVLVPOQw7v #ActOnClimate|902|367
2015-04-03 16:37:58|Tune in at 1 p.m. ET to watch President Obama at Hill Air Force Base in Utah discuss the importance of clean energy: http://t.co/Y3HEZM9ekz|826|332
2015-04-03 13:46:23|Our economy added 126,000 jobs in March, the 61st consecutive month of private-sector job growth.|2373|1128
2015-04-02 22:43:48|"RT @WhiteHouse: Happy 5th Birthday #WestWingWeek!
Watch President Obama and President Underwood take you behind the scenes → https://t.co/k…"|0|540
2015-04-02 22:15:04|LIVE: President Obama is speaking in Louisville, Kentucky, about the economy. http://t.co/P1uPeIHzQK|984|377
2015-04-02 21:18:00|Tune in at 5:50 p.m. ET to watch the President deliver remarks on our economy in Louisville, Kentucky: http://t.co/hDIWz5iCjN|808|339
2015-04-02 20:14:26|We need a budget that works for every American—not just the wealthy few. http://t.co/GOsmghWkdm|2808|1516
2015-04-02 18:30:30|Happening now: The President is delivering a statement on Iran. http://t.co/mOCyKcxnBU|1357|657
2015-04-02 15:14:55|This 9-year-old girl stood up for what she believes in, and then got a letter back from the President: http://t.co/PmeH355GJu|2001|1062
2015-04-01 21:57:11|Read how #Obamacare is a major reason why we’ve seen an estimated 50,000 fewer preventable patient deaths: http://t.co/DbLeHw8uk0|1365|659
2015-04-01 19:22:24|Renewable energy investments are up 17 percent globally from 2013. Read more: http://t.co/u7EMZHKmXW|1137|651
2015-04-01 17:38:14|The budget resolutions Congress passed would devastate programs millions of middle-class families rely upon. http://t.co/r3sFun6Xc5|1270|706
2015-04-01 15:43:03|Climate change is a global problem. Here's another step towards solving it: http://t.co/4VapHLCqo4 #ActOnClimate|1269|691
2015-03-31 22:56:56|Get ready for the final sprint. You have until midnight to enter ... Go! http://t.co/XMBLzQanJW http://t.co/x76RVF9j9l|1829|708
2015-03-31 20:06:43|This shouldn't be a debate. #ActOnClimate http://t.co/0seYdeb81r|2879|2230
2015-03-31 18:47:16|RT @WhiteHouse: America is taking steps to #ActOnClimate, and the world is joining us → https://t.co/Ft0xj1KpIJ http://t.co/yqaM9MMwgt|0|637
2015-03-31 17:55:12|You could talk about anything—even compare jump shots. Enter now: http://t.co/7MlSY6kPWU http://t.co/gohG6pr0Hj|1425|543
2015-03-31 15:51:07|Be one of the people building this grassroots movement from the ground up: http://t.co/lznuV1ZcpF|998|412
2015-03-30 21:53:34|Stay calm, but act fast: There's one day left to enter for the chance to meet President Obama. http://t.co/gKX4B990RC http://t.co/Daxot5WWkW|1358|595
2015-03-30 20:37:41|Another nation commits to #ActOnClimate—Mexico announced it would cut carbon pollution 25 percent by 2030: http://t.co/Jbt77AReBo|1141|648
2015-03-30 19:09:31|Free flight, free hotel, and a chance to meet the President? Enter today: http://t.co/qhUAuJhsg6 http://t.co/sy3HPJzmes|1571|636
2015-03-30 16:16:35|LIVE: President Obama is speaking about the life and legacy of Senator Ted Kennedy in Boston. http://t.co/Rbqwuf5F9B|986|414
2015-03-28 19:36:29|"""Protecting working Americans’ paychecks shouldn’t be a partisan issue."" —President Obama http://t.co/tpyzuZj5Jz"|1551|721
2015-03-28 18:13:00|WATCH: The President highlights the progress made since he signed Wall Street reform into law five years ago. http://t.co/tpyzuZj5Jz|1011|394
2015-03-28 16:44:12|You've got this: http://t.co/l8zQYngoOn http://t.co/Iue5qqR3Lu|1975|636
2015-03-27 19:15:37|Check this off your bucket list. http://t.co/1PRAd7UjfO http://t.co/0Dr0V3czMH|3194|996
2015-03-27 17:46:29|"""Time and time again, @SenatorReid stood up to special interests and made sure every one of his constituents had a voice."" —President Obama"|1235|484
2015-03-27 15:07:39|Wouldn't it be nice to fly to D.C. to meet President Obama? Here's your chance: http://t.co/0GFAvXmTl2|1398|486
2015-03-26 23:26:55|If you believe in this grassroots movement for change, make an investment in its future—chip in today: http://t.co/2Uya7GsZR7|776|337
2015-03-26 21:00:17|"""There's nothing we can't do if the American people decide it's time."" —President Obama"|1640|739
2015-03-26 20:57:55|"""We're also our brother's keeper ... our sister's keeper. We're also a country that believes everyone gets a fair shot."" —President Obama"|1743|819
2015-03-26 20:55:35|"""Wall Street reform, what we passed five years ago, is protecting working families and taxpayers."" —President Obama"|963|332
2015-03-26 20:53:18|"""I want to invest in basic research so the jobs and industry of the future take root here."" —President Obama"|1265|551
2015-03-26 20:51:27|"""The deficit has come down by two-thirds since I've been president."" —President Obama"|1685|793
2015-03-26 20:50:08|"""I want to put more people back to work—rebuilding our roads and our bridges, modern ports, faster trains, faster internet"" —President Obama"|1720|789
2015-03-26 20:42:43|"""These ideas are not about ideology—the reason we proposed these ideas is because we know they work."" —President Obama"|1053|398
2015-03-26 20:41:24|"""Two years of community college should be as free and universal as high school is today."" —President Obama #CollegeOpportunity"|3118|1830
2015-03-26 20:38:13|"""Thanks to the hard work of the American people, America's coming back."" —President Obama"|1528|560
2015-03-26 20:36:58|"""More than 16 million Americans have gained the security of health insurance."" —President Obama #BetterWithObamacare"|1202|453
2015-03-26 20:32:17|"""In America, if you work hard, you can get ahead."" —President Obama"|2104|1293
2015-03-26 20:27:07|LIVE: President Obama is speaking about the economy at Lawson State Community College in Birmingham, Alabama. http://t.co/TERXv0teTo|656|282
2015-03-26 19:39:52|Tune in at 4:10 p.m. ET to watch President Obama speak about the economy at Lawson State Community College: http://t.co/ivdE7qV1IZ|627|277
2015-03-26 18:47:56|"Add your name. 

Get entered to win a trip for two to D.C. 

Meet the President. 

It's that easy. 

http://t.co/opcHFYDowY"|1421|547
2015-03-26 15:12:06|Get ready—enter for your chance to meet President Obama: http://t.co/Mp6Ih8FzkE http://t.co/ilxzLTtOmG|2202|871
2015-03-25 23:09:03|Read how these three women's lives and careers are #BetterWithObamacare: http://t.co/t4W5gK0ZVi|913|435
2015-03-25 21:10:33|This is a free trip for two to our nation's capital—and you'll get to meet President Obama: http://t.co/XjDszqhuEZ|1092|382
2015-03-25 18:02:39|"""It's the end of discrimination against the sick in America."" —President Obama on how we're #BetterWithObamacare. http://t.co/6um94lVVqj"|1587|853
2015-03-25 16:27:37|Think you can nail the punchline? Here's your chance: http://t.co/aUjti19at7 http://t.co/2lAPhU7z9x|1633|686
2015-03-25 14:42:31|LIVE: President Obama is talking about the success of the Affordable Care Act. http://t.co/33ShdBN7sC|916|343
2015-03-24 22:39:33|"""It is unbelievable what so many of these young people have accomplished."" —President Obama http://t.co/GUSJaP8dYz #WHScienceFair"|1486|624
2015-03-24 18:18:21|"WATCH: President Obama talks with 6-year-old ""Supergirls"" at the #WHScienceFair. http://t.co/oyK076HvSz"|1025|415
2015-03-24 16:40:51|Share what inspired you to get involved, and be automatically entered to meet the President: http://t.co/RwHocu9VZ2 http://t.co/qfGAxG2XgP|2071|847
2015-03-23 20:32:29|"Read how #Obamacare has been an ""amazing catalyst for job creation and innovation."" http://t.co/DblLbnl9gR"|1387|731
2015-03-23 18:00:42|Five years ago, health care reform became law. Since then, it's helped 16M people get covered: http://t.co/eRFFIrEGSy #BetterWithObamacare|1454|713
2015-03-23 17:07:01|On the fifth anniversary of health care reform, see how America is #BetterWithObamacare: http://t.co/kzRIKpEvft http://t.co/ZdvOy37FwM|1919|974
2015-03-23 15:43:48|"“Actual facts show that the Affordable Care Act is good for our economy."" —President Obama http://t.co/0slLjygF3L #BetterWithObamacare"|1473|786
2015-03-21 15:53:51|WATCH: The President calls on the Senate to stop playing politics and confirm Loretta Lynch as Attorney General. http://t.co/q7PqJylPKx|1636|869
2015-03-20 18:39:26|LIVE: President Obama is speaking about helping all young Americans reach their full potential at the #WHFilmFest. http://t.co/hCmAG8mdYj|1420|629
2015-03-20 16:48:13|RT @WhiteHouse: Tune in at 1pm ET for some amazing short films at the 2015 #WHFilmFest → http://t.co/eZwdRbn8YE http://t.co/Z7uFQRWvj2|0|343
2015-03-19 20:11:45|Vote on the Flunked-Science Four now: http://t.co/RjSXjrli7Y #ChampionDenier http://t.co/wUamlZkOiv|1030|522
2015-03-19 19:00:04|The President announced a 40% cut in federal carbon pollution over the next decade, saving $18 billion. http://t.co/sK2xWX1nkV #ActOnClimate|1698|920
2015-03-19 14:42:01|America needs a budget that builds a stronger middle class—not one that revisits failed policies. http://t.co/MQFFJp8gCT|2902|1759
2015-03-18 21:35:16|It's that time of year. Check out the Presidential Bracket. http://t.co/EX1zWLLzIW #Baracketology|1632|896
2015-03-18 19:27:36|"""We know what works. We know what we have to do. We've just got to put aside the stale and outmoded debates."" —President Obama"|1492|718
2015-03-18 19:25:14|"""Today I announced nearly $500 million in new public and private investment for American manufacturing."" —President Obama"|1384|599
2015-03-18 19:24:28|"""I've proposed making two years of community college as free and universal as high school is today."" —President Obama"|3357|1732
2015-03-18 19:23:32|"""I want to make sure all our kids get a great education from the earliest age."" —President Obama"|2363|2007
2015-03-18 19:18:10|"""Republicans in Congress have put together the same proposals year after year after year."" —President Obama"|1199|504
2015-03-18 19:17:18|"""The Republican budget would strip health insurance for millions of Americans."" —President Obama"|1070|469
2015-03-18 19:13:11|"""There's nothing I'd like more than an opposition party that works with me to let hard-working Americans get ahead."" —President Obama"|1417|658
2015-03-18 19:08:20|"""Reality has rendered it's judgement: Trickle-down economics does not work, and middle-class economics does."" —President Obama"|1622|1021
2015-03-18 19:07:12|"""We've emerged from what was a once-in-a-generation crisis, better positioned for the future than any of our competitors."" —President Obama"|879|352
2015-03-18 19:02:46|"""Since I took office, we've cut our deficits as a share of our economy by about two-thirds."" —President Obama"|1166|517
2015-03-18 19:00:15|"""More than 16 million Americans have gained the security of health care coverage."" —President Obama"|1099|470
2015-03-18 18:59:31|"""The typical family this year should save more than $700 at the pump."" —President Obama"|1030|421
2015-03-18 18:57:53|"""Every three weeks we produce as much solar power as we did in all of 2008.""  —President Obama"|1770|1075
2015-03-18 18:57:05|"""Today there are more job openings in the United States than any time since 2001."" —President Obama"|1336|686
2015-03-18 18:56:16|"""We're now in the midst of the longest streak of private-sector growth on record."" —President Obama"|928|423
2015-03-18 18:55:29|"""America's businesses have added more than 200,000 jobs each month for 12 straight months."" —President Obama"|1049|533
2015-03-18 18:54:31|"""Do we retreat from the realities of a 21st century economy, or do we advance together?""—President Obama"|820|358
2015-03-18 18:47:43|LIVE: President Obama speaks at the City Club of Cleveland about the importance of middle-class economics. http://t.co/JvJtGuIwTL|627|287
2015-03-18 17:51:50|Tune in at 2:55 p.m. ET to watch President Obama talk about middle-class economics in Cleveland, Ohio. http://t.co/4mJWJXjxIP|728|330
2015-03-18 16:23:55|Read the President's reply to a high school student's letter about the unequal distribution of school supplies: http://t.co/Lfi8mSsS4f|989|507
2015-03-17 18:27:27|Happy Saint Patrick's Day. http://t.co/i2hxSFrYGB|6918|3013
2015-03-17 16:37:23|WATCH: President Obama discusses #CollegeOpportunity with students from across the country. http://t.co/nfa7wPavgW|1061|528
2015-03-16 21:00:38|Before this round ends, help decide who advances in the Climate Change Fantasy Tournament: http://t.co/O2fR9gnCxk #ChampionDenier|1045|535
2015-03-16 17:10:36|Thanks to #Obamacare, 16.4 million more Americans have the security of health coverage. http://t.co/BY6k3y3dZ2|2226|1074
2015-03-14 13:47:50|In the weekly address, President Obama lays out his plan for quality, affordable higher education for all Americans: http://t.co/HlBdGKnxYl|2031|970
2015-03-13 21:51:25|Read how the Obama administration is fighting state bans on same-sex marriage: http://t.co/uAjlQQ5jho #LoveIsLove|2123|993
2015-03-13 17:09:17|Time to weigh in—who deserves the #ChampionDenier title? http://t.co/Fyyz0hLnez|947|384
2015-03-13 15:31:44|For real though: http://t.co/mjoOt7YfVz #CanILive|2011|1392
2015-03-12 22:42:25|RT @JimmyKimmelLive: #TBT Just two dudes sharing a high five. Watch Jimmy interview President Obama TONIGHT on #Kimmel! #ObamaOnKimmel http…|0|804
2015-03-12 21:33:14|We've already tripled wind energy in America, but there's more we can do. http://t.co/elImYrEShN #SwitchToClean|1605|812
2015-03-12 19:37:33|Who will take home the title of #ChampionDenier? Vote now: http://t.co/hFWKz1uKEf http://t.co/l8TGDshzIg|1148|653
2015-03-11 21:03:39|RT @FLOTUS: If you submit a video on your high school and the @FAFSA, FLOTUS might speak at graduation. http://t.co/fOcbGMsSVU http://t.co/…|0|830
2015-03-11 00:46:49|ICYMI: Nearly 11.7 million Americans enrolled in health care through the open marketplace. http://t.co/tNREJaKtvH|1471|693
2015-03-10 22:32:35|Solar power is growing at record rates, supporting American jobs and helping fight climate change: http://t.co/oTBPdkIBRH #SwitchToClean|2127|1516
2015-03-10 20:54:34|We're making big strides in combating climate change—but more can be done. #ActOnClimate http://t.co/VOhJDGMtMH|1620|1017
2015-03-10 18:21:54|"""No matter who you are or where you come from, not only can you succeed, but you can help everybody else succeed."" —President Obama"|3735|3337
2015-03-10 18:21:07|"""Inspire us. Lead us. Be the Americans that we need you to be."" —President Obama #CollegeOpportunity"|1521|652
2015-03-10 18:18:10|"""Change doesn't happen by itself. It happens because people get organized."" —President Obama"|2615|2201
2015-03-10 18:14:47|"""You're not just investing in yourself—you're investing in your nation."" —President Obama #CollegeOpportunity"|1514|814
2015-03-10 18:13:33|"""We're trying to make sure that across the board more and more young people can afford to go to college."" —President Obama"|1724|810
2015-03-10 18:10:57|"""I sent Congress a bold new plan to bring down the cost of community college to zero."" —President Obama #CollegeOpportunity"|1894|918
2015-03-10 18:08:10|"""I'm only standing here because of scholarships and loans and work study."" —President Obama #CollegeOpportunity"|2026|1014
2015-03-10 18:07:30|"""I believe America is not a place where higher education is a privilege reserved for the few."" —President Obama #CollegeOpportunity"|2073|1277
2015-03-10 18:05:30|"""The ability to compete in the global economy depends on us having the world's most skilled, best educated workforce.""  —President Obama"|1265|704
2015-03-10 18:04:45|"""Your most valuable asset is your imagination."" —President Obama #CollegeOpportunity"|1820|1289
2015-03-10 18:02:29|"""Today a college degree is the surest ticket to the middle class."" —President Obama #CollegeOpportunity"|1366|698
2015-03-10 18:01:56|"""After the worst economic crisis of our lifetimes, over the past five years our economy has created 12 million new jobs."" —President Obama"|1234|635
2015-03-10 18:00:42|"""I believe that higher education is one of the best investments anybody can make in their future."" —President Obama #CollegeOpportunity"|1824|1337
2015-03-10 17:53:41|LIVE: President Obama is talking to students at @GeorgiaTech about how to make college in America more affordable. http://t.co/8Nb4gVygp2|759|360
2015-03-10 16:36:23|Tune in at 1:30 p.m. ET to watch President Obama discuss college affordability at @GeorgiaTech: http://t.co/SFwboCIk9b|884|2033
2015-03-09 22:24:06|"RT @WhiteHouse: Our march is not yet finished, but we're getting closer.
http://t.co/uVWBvryy1E
#Selma50 #MarchOn http://t.co/zuydM04JB7"|0|1581
2015-03-09 15:43:49|Watch President Obama and @FLOTUS reflect on their visit to Selma: http://t.co/ROj1LJXoGh #Selma50|1063|524
2015-03-08 23:07:08|"""Women make immeasurable contributions to our world."" —President Obama #HappyInternationalWomensDay http://t.co/IcllNqPgcR"|10482|7107
2015-03-08 19:35:18|"RT @vj44: POTUS invited an old friend, Edith Childs, to his town hall. Edith was the first to say ""Fired Up, Ready to Go!!"" http://t.co/wR6…"|0|465
2015-03-07 20:58:57|"""We honor those who walked so we could run. We must run so our children soar."" —President Obama #Selma50 #MarchOn"|5961|5516
2015-03-07 20:56:44|"""What a glorious task we are given, to continually try to improve this great nation of ours."" —President Obama #Selma50 #MarchOn"|2555|1600
2015-03-07 20:54:48|"""We respect the past, but we don’t pine for the past. We don’t fear the future."" —President Obama #Selma50 #MarchOn"|2777|2034
2015-03-07 20:52:17|"""We know America is what we make of it."" —President Obama #Selma50 #MarchOn"|1982|1107
2015-03-07 20:50:15|"""We can make sure every person willing to work has the dignity of a job, and a fair wage, and a real voice."" —President Obama #Selma50"|2181|1372
2015-03-07 20:49:08|"""With effort, we can roll back poverty and the roadblocks to opportunity."" —President Obama #Selma50 #MarchOn"|1513|846
2015-03-07 20:47:04|"""This is work for all Americans, and not just some. Not just whites. Not just blacks."" —President Obama #Selma50 #MarchOn"|1905|1276
2015-03-07 20:45:17|"""Selma teaches us, too, that action requires that we shed our cynicism."" —President Obama #Selma50 #MarchOn"|1671|1137
2015-03-07 20:43:09|"""If Selma taught us anything, it’s that our work is never done."" —President Obama #Selma50 #MarchOn"|2618|2281
2015-03-07 20:41:26|"""Young people can draw strength from this place, where the powerless could change the world’s greatest power."" —President Obama #Selma50"|1970|1740
2015-03-07 20:39:02|"""That’s what this movement was all about—one leg in our long journey toward freedom."" —President Obama #Selma50 #MarchOn"|1220|733
2015-03-07 20:37:07|"""What greater form of patriotism is there than the belief that America is not yet finished."" —President Obama #Selma50 #MarchOn"|2297|1638
2015-03-07 20:35:23|"""What could be more American than what happened in this place?"" —President Obama #Selma50 #MarchOn"|1264|699
2015-03-07 20:33:10|"""They proved that nonviolent change is possible. That love and hope can conquer hate."" —President Obama #Selma50"|2067|1826
2015-03-07 20:31:58|"""What enormous faith these men and women had—faith in God, but also faith in America."" —President Obama #Selma50"|1485|868
2015-03-07 20:30:12|"""It was not a clash of armies, but a clash of wills; a contest to determine the true meaning of America."" —President Obama #Selma50"|1129|735
2015-03-07 20:27:42|"""There are places and moments in America where this nation’s destiny has been decided ... Selma is such a place."" —President Obama #MarchOn"|1466|1091
2015-03-07 20:18:16|LIVE: President Obama is speaking at the Edmund Pettus Bridge on the 50th anniversary of the Selma marches. http://t.co/8JypQTMQFo #Selma50|1088|827
2015-03-07 18:56:32|Tune in at 2:35 p.m. ET to watch President Obama speak in Selma, Alabama: http://t.co/wF2J5vKpRY #MarchOn http://t.co/COHzBaUleZ|2164|1642
2015-03-07 15:23:31|WATCH: President Obama discusses the need to encourage the education of girls around the globe. http://t.co/vtisyocnkt #LetGirlsLearn|1712|1012
2015-03-06 22:57:23|Learn about the legacy of Selma, listen to stories from courageous civil rights activists, and #MarchOn: http://t.co/YR0mks1ORz|1729|1122
2015-03-06 21:36:39|"RT @WhiteHouse: “Do not get cynical about what’s possible."" —President Obama to young people at @BenedictEDU http://t.co/oRBdFILRhk"|0|560
2015-03-06 19:11:05|LIVE: President Obama is participating in a town hall at @BenedictEDU about youth opportunities. http://t.co/l1rEKQHzkY|747|355
2015-03-06 17:07:08|Our economy added 295,000 jobs last month—that's a record 60 consecutive months of private-sector job growth: http://t.co/t0cG7USZcN|1562|1014
2015-03-05 22:56:27|RT @WhiteHouse: Find out how you can make a difference in the lives of some incredible young people → http://t.co/ISMQ8Sfxph #MyBrothersKee…|0|424
2015-03-05 18:53:46|The number of uninsured Americans continues to drop within the first two months of 2015: http://t.co/E2HVFlRx3k|1400|675
2015-03-05 16:19:56|The unemployment rate dropped in every single state during 2014—the first time that's happened in 30 years. http://t.co/1ngUD95daI|2832|2067
2015-03-04 21:14:50|President Obama's progressive trade deal would mean stronger protections for workers and the environment: http://t.co/qpF2biBTpJ|1161|535
2015-03-04 16:28:43|If you're passionate about marriage equality, take a look at this progress—state by state: http://t.co/f9T7HxIk3H #LoveIsLove|1913|1055
2015-03-03 23:24:03|RT @FLOTUS: Worth a read: The First Lady on @Upworthy announcing new steps to help #LetGirlsLearn around the globe: http://t.co/IldEFrMx9w|0|524
2015-03-03 22:27:25|"""Every girl deserves an education."" —President Obama #LetGirlsLearn http://t.co/9L7MTiYog6"|8520|4625
2015-03-03 20:02:14|LIVE: President Obama and @FLOTUS discuss expanding efforts to help #LetGirlsLearn around the world. http://t.co/TfhhouKtpU|1143|537
2015-03-02 23:12:38|"""Throughout history, extraordinary women have fought tirelessly to broaden our democracy's reach."" —President Obama #WomensHistoryMonth"|2808|1866
2015-03-02 16:36:22|The excuses not to #ActOnClimate need to end. http://t.co/B5WMlIYGjc|2420|1717
2015-02-28 21:33:27|In the weekly address, the President talks about ensuring that all hard-working Americans can retire with dignity. http://t.co/fAEEiGTX9Z|1700|830
2015-02-27 22:41:57|Six hours until a Homeland Security shutdown. #EnoughAlready—time to pass the bipartisan funding bill now.|2729|1574
2015-02-27 21:39:20|"""Long before being nerdy was cool, there was Leonard Nimoy."" —President Obama #LLAP"|18315|14378
2015-02-27 20:54:57|We can't govern from crisis to crisis. Add your name if you support a long-term plan to #FundDHS: http://t.co/XEdo1TVpad #EnoughAlready|1238|647
2015-02-27 18:56:40|"""You shouldn't feel like you can't make mistakes at this point."" —President Obama to Noah McQueen http://t.co/qYODkrfFOr #MyBrothersKeeper"|1116|425
2015-02-27 17:41:19|RT @WhiteHouse: RT if you agree: It's time for Republicans in Congress to stop playing politics with our national security. #FundDHS http:/…|0|1783
2015-02-26 22:17:04|Great news: Today, the @FCC voted in favor of a free and open internet. http://t.co/CfSxpVyqxd #NetNeutrality|3302|2750
2015-02-26 19:31:49|Missed the #ObamaTownHall on immigration reform last night? Watch it here: http://t.co/HBzeHGTwOk|972|834
2015-02-26 16:24:15|IMPORTANT: Congress is only one day away from another shutdown. #EnoughAlready http://t.co/xz5DwiZ3Ef|2607|2572
2015-02-26 00:45:09|"RT @msnbc: .@jdbalart hosts an immigration town hall with Pres. Obama on Wednesday at 8 pm ET only on @msnbc. #ObamaTownHall
https://t.co/p…"|0|842
2015-02-26 00:27:17|RT @TelemundoNews: Esta noche @telemundo te presenta el “Encuentro con Obama”. Envía tus preguntas al hashtag =&gt; #ObamaResponde http://t.co…|0|692
2015-02-25 22:31:24|We're just two days away from another shutdown—your voice matters more than ever. Add your name: http://t.co/BCsbHIV3cc #EnoughAlready|1230|1286
2015-02-25 18:37:31|Consumer protections for retirement savings are critical for middle-class families. Read why: http://t.co/4NzNDUEm4v (via @DispatchAlerts)|1014|867
2015-02-25 16:06:16|Tell new congressional leaders #EnoughAlready—no more manufactured crises over politics: http://t.co/oo3AmsIq4J|1099|1060
2015-02-24 21:05:41|ICYMI: A comprehensive immigration reform bill sat on Speaker Boehner's desk for more than 500 days. #EnoughAlready|1833|1879
2015-02-24 19:03:56|Some in Congress would choose not to fund @DHSgov rather than fix our broken immigration system. #EnoughAlready|1348|1230
2015-02-24 17:17:17|"""It's time to end the era of manufactured crises."" —President Obama on #ImmigrationAction http://t.co/yWQLxIl1Cc"|1627|1391
2015-02-23 23:25:44|Let congressional leaders know that another shutdown is the last thing we need. Add your name now: http://t.co/y4ayySH3dV #EnoughAlready|1359|1215
2015-02-23 21:29:24|Reminder: The debate in Congress right now is supposed to be about funding the Department of Homeland Security. #EnoughAlready|1479|1180
2015-02-23 19:36:03|"RT @WhiteHouse: ""In America, after a lifetime of hard work, you should be able to retire with dignity and a sense of security."" —Obama #Pro…"|0|1150
2015-02-23 19:06:54|LIVE: President Obama is talking about how strengthening retirement security is good for the middle class. http://t.co/tcc8b52RUA|1023|847
2015-02-23 18:07:03|Only two months on the job, the new Congress is already threatening a partial government shutdown. #EnoughAlready http://t.co/8OX0MCxbzc|2991|2870
2015-02-22 01:18:25|In the weekly address, the President discusses opening new markets to grow the economy and support good-paying jobs: http://t.co/iQPq7eWjfe|1447|1068
2015-02-20 20:55:46|Every day is #LoveYourPetDay. http://t.co/yxrIDz3gU6|19308|9945
2015-02-20 18:29:10|Here are eight ways #Obamacare has proved the critics wrong: http://t.co/kjxbQXoraW (h/t @voxdotcom)|1148|1018
2015-02-19 23:05:51|It's more than health insurance—it's peace of mind. http://t.co/nBIJv0evNk|1701|968
2015-02-19 20:00:14|LIVE: The President announces new national monuments and an initiative to protect the nation's unique outdoor spaces. http://t.co/KyWNB87mKy|992|503
2015-02-19 16:42:58|"""Trade has an important role to play in supporting good-paying, middle-class jobs in the U.S."" —President Obama http://t.co/521E9s0SB4"|1182|654
2015-02-18 23:39:47|Too many lawmakers still deny the science of climate change. Call them out now: http://t.co/qlquFqhsA6 #ActOnClimate http://t.co/MbzTx9Wz3E|3003|2637
2015-02-18 15:43:47|The Affordable Care Act is helping millions of families—we can't go back now. http://t.co/OWOxJreB2m|1920|1062
2015-02-18 00:27:48|"RT @WhiteHouse: BREAKING: About 11.4 million Americans are signed up for private health coverage. #11MillionAndCounting #ACAWorks
https://t…"|0|1558
2015-02-17 19:30:10|"RT @FLOTUS: Look who's helping kids #eatbrighter:
@BillyEichner ✓
@BigBird ✓
@FunnyOrDie ✓
@PMA ✓
The First Lady ✓
http://t.co/YuTbrYlTx1 #…"|0|466
2015-02-16 01:07:38|The deadline is here. Go #GetCoveredNow: http://t.co/xTRj74V0N6 http://t.co/ykQVuz3NC8|1425|744
2015-02-15 17:52:04|Last call for health insurance this year: http://t.co/1jOkVIuE0L #GetCoveredNow|1197|618
2015-02-14 23:32:47|"""Nothing will determine our success as a nation in the 21st century more than how well we educate our kids."" http://t.co/LD1A7FBBDH"|3388|2542
2015-02-14 19:07:05|Get it done today: http://t.co/4Z0Bzqjrfn http://t.co/UNJMlJRYsa|1392|736
2015-02-14 16:49:34|In the weekly address, the President lays out his plan to ensure more kids graduate from school ready for the future: http://t.co/dMEJG0KJ6Y|1311|626
2015-02-14 00:19:39|Just like your favorite romantic comedies—but with benefits: http://t.co/60fxgyjsry #GetCoveredNow|1213|495
2015-02-13 21:53:59|The United States can make real progress on climate change. Read more from @Podesta44: http://t.co/WZArcVM0IN|1085|497
2015-02-13 19:34:07|LIVE: President Obama is speaking at the White House #CyberSummit at @Stanford. http://t.co/CXo6EhiiVk|898|407
2015-02-13 17:01:08|Make sure your loved ones are covered: http://t.co/SWjS2289uU #GetCoveredNow http://t.co/xGHVrBHovH|1141|616
2015-02-12 23:27:05|Speaking of #YOLO: http://t.co/gHVJID0tvP|2223|1401
2015-02-12 23:08:22|So, this happened: http://t.co/bVx7fyDEl3 #CanILive|3426|2635
2015-02-12 18:33:42|No more games—Congress should stop the political posturing and make progress on immigration. #EnoughAlready http://t.co/LH2npSuNR4|2059|1399
2015-02-12 17:18:35|Three days left: http://t.co/qHVxbtrGnU #GetCovered http://t.co/LNfpXIp470|979|523
2015-02-11 20:38:27|Happening now: President Obama discusses taking action against ISIL. http://t.co/HarnB4wWMb|1117|638
2015-02-11 18:33:38|The President discusses the importance of health care and marriage equality progress in his interview with @BuzzFeed: http://t.co/EGKNHMWp8J|1120|502
2015-02-11 17:14:46|Of all the things you do today, getting covered before the enrollment deadline could be the most crucial: http://t.co/3uAVMQWgm4 #GetCovered|932|436
2015-02-10 21:13:44|It's the final countdown: Only five days left in the enrollment period. #GetCovered now. http://t.co/iToBPhVVmy http://t.co/hYgwhVrPa7|1109|534
2015-02-10 19:39:38|It's time to #GetCovered. Watch: http://t.co/EpFCypkQWH|810|302
2015-02-09 23:01:59|Joshua got covered so that he could stay healthy—without worrying about expensive premiums. http://t.co/RSnykzs9Xf|1394|573
2015-02-09 20:46:48|Repealing the Affordable Care Act would mean millions of Americans could lose their health insurance: http://t.co/LnUNqKlZSw|1179|688
